,Date,pH_min,pH_max,pH_avg,pH_test,pH_vio,pH_%,Turbidity_min,Turbidity_max,Turbidity_avg,Turbidity_test,Turbidity_vio,Turbidity_%,Color_min,Color_max,Color_avg,Color_test,Color_vio,Color_%,Iron_min,Iron_max,Iron_avg,Iron_test,Iron_vio,Iron_%,Ammonia_min,Ammonia_max,Ammonia_avg,Ammonia_test,Ammonia_vio,Ammonia_%,Manganese_min,Manganese_max,Manganese_avg,Manganese_test,Manganese_vio,Manganese_%,wtp,Aluminium_min,Aluminium_max,Aluminium_avg,Aluminium_test,Aluminium_vio,Aluminium_%,Fluoride_min,Fluoride_max,Fluoride_avg,Fluoride_test,Fluoride_vio,Fluoride_%
4,03-Nov-21,6.11,6.33,6.23,9,0,0.00,50.20,116.00,62.53,19,0,0.00,6.00,25.00,14.37,19,0,0.00,1.29,1.55,1.39,3,3,100.00,0.10,0.11,0.10,3,0,0.00,0.12,0.15,0.14,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
5,04-Nov-21,6.10,6.49,6.27,10,0,0.00,56.20,271.00,87.39,20,0,0.00,5.00,30.00,15.75,20,0,0.00,1.51,1.61,1.55,3,3,100.00,0.05,0.09,0.07,3,0,0.00,0.15,0.21,0.17,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
6,05-Nov-21,6.04,6.32,6.17,10,0,0.00,77.20,368.00,177.89,21,0,0.00,16.00,36.00,26.86,21,0,0.00,1.22,2.02,1.58,3,3,100.00,0.16,0.38,0.25,3,0,0.00,0.18,0.63,0.37,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
7,06-Nov-21,6.08,6.38,6.26,10,0,0.00,62.60,242.00,132.97,21,0,0.00,7.00,55.00,22.76,21,0,0.00,1.53,2.14,1.84,2,2,100.00,0.02,0.24,0.13,2,0,0.00,0.17,0.46,0.32,2,1,50.00,Bernam River Headworks (New),,,,,,,,,,,,
8,07-Nov-21,6.23,6.46,6.35,9,0,0.00,63.60,251.00,131.42,19,0,0.00,8.00,35.00,19.47,19,0,0.00,0.92,2.17,1.72,3,2,66.67,0.08,0.14,0.11,3,0,0.00,0.16,0.33,0.25,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
9,08-Nov-21,6.17,6.45,6.30,9,0,0.00,69.40,134.00,88.10,19,0,0.00,11.00,29.00,21.16,19,0,0.00,1.31,1.41,1.36,3,3,100.00,0.08,0.15,0.10,3,0,0.00,0.17,0.25,0.20,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
10,09-Nov-21,6.21,6.48,6.38,11,0,0.00,70.20,171.00,92.40,22,0,0.00,12.00,53.00,23.23,22,0,0.00,1.02,1.64,1.25,3,3,100.00,0.07,0.14,0.11,3,0,0.00,0.16,0.29,0.21,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
11,10-Nov-21,6.28,6.41,6.33,9,0,0.00,51.40,214.00,116.22,19,0,0.00,7.00,24.00,13.21,19,0,0.00,1.13,1.45,1.25,3,3,100.00,0.11,0.26,0.18,3,0,0.00,0.13,0.47,0.27,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
12,11-Nov-21,6.34,6.42,6.38,9,0,0.00,45.70,131.00,53.62,19,0,0.00,9.00,24.00,15.79,19,0,0.00,1.08,1.41,1.24,3,3,100.00,0.02,0.09,0.06,3,0,0.00,0.11,0.12,0.12,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
13,12-Nov-21,6.30,6.66,6.41,11,0,0.00,63.80,878.00,191.41,21,0,0.00,6.00,36.00,17.14,21,0,0.00,1.15,1.61,1.30,3,3,100.00,0.01,0.27,0.12,3,0,0.00,0.18,0.43,0.28,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
14,13-Nov-21,6.32,6.62,6.44,12,0,0.00,48.10,91.60,60.61,24,0,0.00,2.00,16.00,11.71,24,0,0.00,0.99,1.34,1.12,3,2,66.67,0.04,0.09,0.06,3,0,0.00,0.11,0.15,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
15,14-Nov-21,6.39,6.65,6.47,10,0,0.00,39.70,83.90,57.02,20,0,0.00,3.00,12.00,7.05,20,0,0.00,1.07,1.60,1.25,3,3,100.00,0.07,0.12,0.09,3,0,0.00,0.08,0.19,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
16,15-Nov-21,6.41,6.63,6.51,12,0,0.00,33.60,44.50,39.42,24,0,0.00,6.00,18.00,13.71,24,0,0.00,0.98,1.30,1.10,3,2,66.67,0.02,0.07,0.04,3,0,0.00,0.05,0.11,0.08,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
17,16-Nov-21,6.52,6.66,6.57,11,0,0.00,35.20,63.10,45.30,22,0,0.00,4.00,21.00,11.73,22,0,0.00,0.92,1.57,1.23,3,2,66.67,0.00,0.06,0.03,3,0,0.00,0.10,0.14,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
18,17-Nov-21,6.24,6.62,6.40,12,0,0.00,47.90,309.00,163.43,24,0,0.00,9.00,41.00,22.50,24,0,0.00,1.08,2.39,1.55,3,3,100.00,0.16,0.26,0.19,3,0,0.00,0.12,0.52,0.31,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
19,18-Nov-21,6.24,6.49,6.39,10,0,0.00,61.70,154.00,94.51,20,0,0.00,4.00,24.00,12.50,20,0,0.00,0.98,1.49,1.30,3,2,66.67,0.08,0.21,0.14,3,0,0.00,0.15,0.32,0.24,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
20,19-Nov-21,6.25,6.67,6.47,12,0,0.00,40.20,66.00,49.64,24,0,0.00,4.00,25.00,12.54,24,0,0.00,0.88,1.47,1.10,3,1,33.33,0.00,0.06,0.03,3,0,0.00,0.11,0.15,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
21,20-Nov-21,6.08,6.58,6.30,10,0,0.00,47.10,432.00,251.70,21,0,0.00,5.00,24.00,16.14,21,0,0.00,0.92,2.70,1.72,3,2,66.67,0.05,0.35,0.24,3,0,0.00,0.10,0.67,0.43,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
22,21-Nov-21,6.09,6.23,6.17,11,0,0.00,140.00,449.00,268.43,21,0,0.00,8.00,31.00,19.62,21,0,0.00,2.06,2.15,2.11,3,3,100.00,0.12,0.36,0.26,3,0,0.00,0.31,0.64,0.49,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
23,22-Nov-21,6.03,6.20,6.10,9,0,0.00,118.00,194.00,156.28,18,0,0.00,13.00,27.00,17.28,18,0,0.00,1.42,1.69,1.59,3,3,100.00,0.05,0.16,0.11,3,0,0.00,0.20,0.32,0.28,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
24,23-Nov-21,5.92,6.11,5.98,10,0,0.00,103.00,261.00,180.45,20,0,0.00,9.00,38.00,19.00,20,0,0.00,1.14,1.89,1.63,3,3,100.00,0.13,0.22,0.17,3,0,0.00,0.28,0.38,0.33,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
25,24-Nov-21,5.94,6.21,6.09,9,0,0.00,73.00,98.90,84.43,19,0,0.00,10.00,33.00,19.16,19,0,0.00,1.39,1.72,1.52,3,3,100.00,0.04,0.10,0.07,3,0,0.00,0.15,0.18,0.17,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
26,25-Nov-21,6.06,6.28,6.16,10,0,0.00,63.00,72.20,67.89,20,0,0.00,16.00,29.00,20.60,20,0,0.00,1.36,1.66,1.48,3,3,100.00,0.07,0.14,0.09,3,0,0.00,0.09,0.15,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
27,26-Nov-21,6.21,6.36,6.29,10,0,0.00,64.60,142.00,102.14,20,0,0.00,6.00,26.00,15.95,20,0,0.00,1.43,1.55,1.50,3,3,100.00,0.07,0.13,0.10,3,0,0.00,0.16,0.27,0.20,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
28,27-Nov-21,6.28,6.44,6.36,10,0,0.00,49.80,66.50,57.52,20,0,0.00,7.00,18.00,13.10,20,0,0.00,1.25,1.36,1.31,3,3,100.00,0.06,0.09,0.07,3,0,0.00,0.12,0.13,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
29,28-Nov-21,6.35,6.71,6.52,12,0,0.00,5.55,108.00,56.04,24,0,0.00,6.00,23.00,13.42,24,0,0.00,1.13,1.39,1.23,3,3,100.00,0.02,0.10,0.06,3,0,0.00,0.11,0.15,0.12,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
30,29-Nov-21,6.22,6.48,6.37,12,0,0.00,98.50,458.00,197.75,24,0,0.00,10.00,38.00,20.04,24,0,0.00,1.55,1.81,1.69,3,3,100.00,0.11,0.20,0.16,3,0,0.00,0.23,0.34,0.28,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
31,30-Nov-21,6.31,6.60,6.40,11,0,0.00,57.80,236.00,107.64,22,0,0.00,6.00,22.00,15.05,22,0,0.00,1.50,2.09,1.78,3,3,100.00,0.08,0.19,0.12,3,0,0.00,0.16,0.41,0.25,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
2,01-Nov-21,6.15,6.58,6.30,12,0,0.00,44.30,282.00,98.38,24,0,0.00,7.00,35.00,21.29,24,0,0.00,0.88,1.46,1.13,3,2,66.67,0.00,0.07,0.03,3,0,0.00,0.09,0.27,0.16,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
3,02-Nov-21,6.02,6.30,6.16,12,0,0.00,62.90,282.00,127.71,24,0,0.00,5.00,27.00,14.71,24,0,0.00,1.18,1.59,1.40,3,3,100.00,0.10,0.29,0.17,3,0,0.00,0.17,0.49,0.29,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
4,03-Nov-21,6.20,6.46,6.32,12,0,0.00,43.00,111.00,59.90,24,0,0.00,9.00,22.00,15.17,24,0,0.00,0.95,1.18,1.03,3,1,33.33,0.05,0.10,0.07,3,0,0.00,0.09,0.14,0.11,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
5,04-Nov-21,6.13,6.57,6.35,12,0,0.00,46.10,268.00,90.74,24,0,0.00,3.00,17.00,10.38,24,0,0.00,0.94,1.14,1.05,3,2,66.67,0.07,0.08,0.08,3,0,0.00,0.11,0.16,0.14,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
6,05-Nov-21,6.13,6.35,6.23,12,0,0.00,71.80,312.00,160.99,24,0,0.00,6.00,35.00,16.46,24,0,0.00,1.13,1.63,1.35,3,3,100.00,0.15,0.31,0.23,3,0,0.00,0.16,0.57,0.32,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
7,06-Nov-21,6.13,6.47,6.28,12,0,0.00,49.90,235.00,114.96,24,0,0.00,6.00,28.00,13.50,24,0,0.00,1.10,1.51,1.25,3,3,100.00,0.12,0.24,0.17,3,0,0.00,0.16,0.43,0.29,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
8,07-Nov-21,6.11,6.54,6.35,12,0,0.00,47.00,185.00,97.15,24,0,0.00,8.00,27.00,16.50,24,0,0.00,0.94,1.43,1.21,3,2,66.67,0.01,0.17,0.09,3,0,0.00,0.03,0.18,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
9,08-Nov-21,6.25,6.65,6.45,12,0,0.00,48.60,111.00,74.78,24,0,0.00,9.00,25.00,17.08,24,0,0.00,1.05,1.19,1.11,3,3,100.00,0.08,0.14,0.10,3,0,0.00,0.14,0.21,0.17,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
10,09-Nov-21,6.28,6.56,6.42,12,0,0.00,6.36,138.00,74.28,24,0,0.00,8.00,27.00,15.50,24,0,0.00,0.81,1.17,1.02,3,2,66.67,0.09,0.11,0.10,3,0,0.00,0.13,0.19,0.15,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
11,10-Nov-21,6.20,6.43,6.34,12,0,0.00,37.90,173.00,84.56,24,0,0.00,5.00,20.00,11.63,24,0,0.00,0.90,1.52,1.22,3,2,66.67,0.09,0.20,0.13,3,0,0.00,0.10,0.37,0.22,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
12,11-Nov-21,6.43,6.63,6.51,12,0,0.00,24.20,144.00,51.52,24,0,0.00,0.00,18.00,7.83,24,0,0.00,0.77,1.15,0.96,3,1,33.33,0.03,0.07,0.05,3,0,0.00,0.07,0.13,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
13,12-Nov-21,6.26,6.74,6.44,12,0,0.00,9.00,881.00,189.45,24,0,0.00,8.00,23.00,14.71,24,0,0.00,1.23,1.59,1.37,3,3,100.00,0.02,1.06,0.43,3,0,0.00,0.16,0.46,0.28,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
14,13-Nov-21,6.42,6.75,6.56,12,0,0.00,48.20,88.30,59.64,24,0,0.00,0.00,24.00,11.50,24,0,0.00,0.86,1.16,1.04,3,2,66.67,0.04,0.06,0.05,3,0,0.00,0.12,0.16,0.14,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
15,14-Nov-21,6.44,6.60,6.54,12,0,0.00,35.80,75.10,51.91,24,0,0.00,6.00,18.00,11.21,24,0,0.00,0.88,1.23,1.10,3,2,66.67,0.01,0.09,0.06,3,0,0.00,0.13,0.19,0.15,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
16,15-Nov-21,6.53,6.84,6.61,12,0,0.00,33.30,38.10,35.94,24,0,0.00,5.00,14.00,8.79,24,0,0.00,0.77,1.10,0.99,3,2,66.67,0.01,0.10,0.06,3,0,0.00,0.06,0.11,0.09,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
17,16-Nov-21,6.43,6.72,6.62,12,0,0.00,4.04,49.20,39.90,24,0,0.00,5.00,18.00,10.83,24,0,0.00,0.81,1.10,0.95,3,1,33.33,0.04,0.11,0.08,3,0,0.00,0.09,0.13,0.11,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
18,17-Nov-21,6.17,6.76,6.37,12,0,0.00,42.60,340.00,166.97,24,0,0.00,7.00,22.00,16.33,24,0,0.00,0.77,1.93,1.20,3,1,33.33,0.06,0.29,0.17,3,0,0.00,0.12,0.63,0.34,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
19,18-Nov-21,6.37,6.75,6.52,12,0,0.00,46.00,135.00,78.04,24,0,0.00,5.00,15.00,10.79,24,0,0.00,0.71,1.27,1.07,3,2,66.67,0.08,0.15,0.12,3,0,0.00,0.12,0.33,0.23,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
20,19-Nov-21,6.44,6.73,6.56,12,0,0.00,36.00,51.80,42.69,24,0,0.00,7.00,16.00,10.92,24,0,0.00,0.75,0.99,0.90,3,0,0.00,0.01,0.07,0.04,3,0,0.00,0.08,0.12,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
21,20-Nov-21,6.06,6.80,6.42,12,0,0.00,38.70,369.00,222.74,24,0,0.00,8.00,48.00,25.33,24,0,0.00,0.81,2.27,1.53,3,2,66.67,0.01,0.45,0.23,3,0,0.00,0.09,0.67,0.40,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
22,21-Nov-21,6.00,6.17,6.07,12,0,0.00,133.00,405.00,232.75,24,0,0.00,10.00,27.00,15.58,24,0,0.00,1.27,1.42,1.34,3,3,100.00,0.13,0.38,0.26,3,0,0.00,0.33,0.75,0.53,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
23,22-Nov-21,5.95,6.32,6.11,12,0,0.00,94.70,172.00,134.27,24,0,0.00,7.00,23.00,15.50,24,0,0.00,0.98,1.33,1.18,3,2,66.67,0.06,0.13,0.09,3,0,0.00,0.23,0.33,0.29,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
24,23-Nov-21,5.96,6.31,6.09,12,0,0.00,86.40,243.00,147.42,24,0,0.00,10.00,34.00,19.50,24,0,0.00,1.11,1.40,1.21,3,3,100.00,0.14,0.26,0.19,3,0,0.00,0.24,0.42,0.33,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
25,24-Nov-21,6.02,6.27,6.15,12,0,0.00,60.70,84.60,69.96,24,0,0.00,9.00,31.00,17.54,24,0,0.00,0.82,1.20,1.05,3,2,66.67,0.03,0.31,0.14,3,0,0.00,0.13,0.16,0.15,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
26,25-Nov-21,6.09,6.64,6.31,12,0,0.00,5.03,51.80,45.12,24,0,0.00,5.00,21.00,12.58,24,0,0.00,0.97,1.07,1.00,3,1,33.33,0.05,0.08,0.06,3,0,0.00,0.09,0.11,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
27,26-Nov-21,6.24,6.47,6.36,12,0,0.00,54.90,189.00,83.83,24,0,0.00,10.00,29.00,18.33,24,0,0.00,0.83,1.11,0.95,3,1,33.33,0.09,0.12,0.10,3,0,0.00,0.13,0.24,0.18,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
28,27-Nov-21,6.32,6.63,6.47,12,0,0.00,48.70,83.70,59.28,24,0,0.00,8.00,19.00,14.08,24,0,0.00,1.03,1.23,1.13,3,3,100.00,0.02,0.19,0.09,3,0,0.00,0.14,0.20,0.17,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
