,Date,pH_min,pH_max,pH_avg,pH_test,pH_vio,pH_%,Turbidity_min,Turbidity_max,Turbidity_avg,Turbidity_test,Turbidity_vio,Turbidity_%,Color_min,Color_max,Color_avg,Color_test,Color_vio,Color_%,Iron_min,Iron_max,Iron_avg,Iron_test,Iron_vio,Iron_%,Ammonia_min,Ammonia_max,Ammonia_avg,Ammonia_test,Ammonia_vio,Ammonia_%,Manganese_min,Manganese_max,Manganese_avg,Manganese_test,Manganese_vio,Manganese_%,wtp,Aluminium_min,Aluminium_max,Aluminium_avg,Aluminium_test,Aluminium_vio,Aluminium_%,Fluoride_min,Fluoride_max,Fluoride_avg,Fluoride_test,Fluoride_vio,Fluoride_%
12,11-Jul-21,6.54,6.87,6.68,12,0,0.00,5.69,75.00,20.88,24,0,0.00,0.00,27.00,13.29,24,0,0.00,0.11,0.19,0.14,3,0,0.00,0.13,0.13,0.13,1,0,0.00,0.01,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
13,12-Jul-21,6.55,6.90,6.70,12,0,0.00,12.10,46.20,20.05,24,0,0.00,0.00,10.00,0.96,24,0,0.00,0.19,0.34,0.26,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.01,0.03,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
14,13-Jul-21,6.56,6.75,6.67,12,0,0.00,4.40,10.80,6.28,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.10,0.20,0.14,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.01,0.03,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
15,14-Jul-21,6.61,6.93,6.70,12,0,0.00,2.93,8.97,5.15,24,0,0.00,0.00,23.00,1.92,24,0,0.00,0.13,0.19,0.15,3,0,0.00,0.07,0.07,0.07,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
16,15-Jul-21,6.69,6.93,6.79,12,0,0.00,3.46,5.00,4.35,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.03,0.12,0.08,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.01,0.02,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
17,16-Jul-21,6.74,6.93,6.83,12,0,0.00,2.10,5.57,3.33,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.14,0.18,0.16,3,0,0.00,0.00,0.00,0.00,1,0,0.00,0.00,0.00,0.00,3,0,0.00,Batang Kali,,,,,,,,,,,,
18,17-Jul-21,6.82,6.93,6.87,12,0,0.00,2.22,3.56,2.93,24,0,0.00,0.00,6.00,0.25,24,0,0.00,0.15,0.20,0.18,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
19,18-Jul-21,6.69,6.84,6.77,12,0,0.00,2.15,3.18,2.49,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.12,0.20,0.15,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
20,19-Jul-21,6.67,6.80,6.74,12,0,0.00,1.93,2.54,2.30,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.15,0.17,0.16,3,0,0.00,0.11,0.11,0.11,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
21,20-Jul-21,6.66,6.96,6.76,12,0,0.00,1.59,1.99,1.84,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.00,0.15,0.08,3,0,0.00,0.16,0.16,0.16,1,0,0.00,0.01,0.02,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
22,21-Jul-21,6.61,6.88,6.70,12,0,0.00,1.38,1.78,1.60,24,0,0.00,0.00,1.00,0.04,24,0,0.00,0.11,0.16,0.13,3,0,0.00,0.11,0.11,0.11,1,0,0.00,0.01,0.03,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
23,22-Jul-21,6.58,6.72,6.64,12,0,0.00,1.40,1.69,1.52,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.14,0.15,0.14,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.00,0.01,0.00,3,0,0.00,Batang Kali,,,,,,,,,,,,
24,23-Jul-21,6.54,6.78,6.67,12,0,0.00,1.04,1.70,1.37,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.12,0.14,0.13,3,0,0.00,0.09,0.09,0.09,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
25,24-Jul-21,6.58,6.80,6.70,12,0,0.00,1.25,1.87,1.53,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.12,0.14,0.13,3,0,0.00,0.07,0.07,0.07,1,0,0.00,0.00,0.03,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
26,25-Jul-21,6.50,6.72,6.63,12,0,0.00,1.26,4.12,1.51,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.01,0.15,0.09,3,0,0.00,0.02,0.02,0.02,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
27,26-Jul-21,6.52,6.90,6.66,12,0,0.00,1.21,1.61,1.45,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.12,0.15,0.14,3,0,0.00,0.17,0.17,0.17,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
28,27-Jul-21,6.50,6.73,6.61,12,0,0.00,1.47,2.90,1.84,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.13,0.19,0.15,3,0,0.00,0.08,0.08,0.08,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
29,28-Jul-21,6.47,6.64,6.56,12,0,0.00,1.30,1.95,1.62,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.16,0.23,0.19,3,0,0.00,0.07,0.07,0.07,1,0,0.00,0.01,0.03,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
30,29-Jul-21,6.43,6.79,6.67,12,0,0.00,1.61,6.43,3.10,24,0,0.00,0.00,10.00,0.71,24,0,0.00,0.10,0.29,0.18,3,0,0.00,0.04,0.04,0.04,1,0,0.00,0.01,0.02,0.02,3,0,0.00,Batang Kali,,,,,,,,,,,,
31,30-Jul-21,6.51,6.61,6.57,12,0,0.00,1.79,3.97,2.85,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.14,0.16,0.15,3,0,0.00,0.03,0.03,0.03,1,0,0.00,0.01,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
32,31-Jul-21,6.52,6.67,6.58,12,0,0.00,1.47,2.02,1.70,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.07,0.13,0.11,3,0,0.00,0.02,0.02,0.02,1,0,0.00,0.00,0.02,0.01,3,0,0.00,Batang Kali,,,,,,,,,,,,
2,01-Jul-21,6.46,6.68,6.55,12,0,0.00,54.70,89.40,67.69,24,0,0.00,12.00,37.00,19.63,24,0,0.00,0.96,1.32,1.13,3,2,66.67,0.09,0.12,0.11,3,0,0.00,0.11,0.21,0.16,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
3,02-Jul-21,6.62,6.78,6.68,12,0,0.00,52.50,66.10,57.91,24,0,0.00,5.00,21.00,12.83,24,0,0.00,1.14,1.41,1.25,3,3,100.00,0.03,0.11,0.06,3,0,0.00,0.12,0.14,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
4,03-Jul-21,6.47,6.81,6.69,12,0,0.00,42.30,58.90,51.28,24,0,0.00,6.00,24.00,14.96,24,0,0.00,0.88,1.17,1.07,3,2,66.67,0.00,0.20,0.09,3,0,0.00,0.09,0.13,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
5,04-Jul-21,6.66,6.87,6.76,12,0,0.00,44.30,189.00,88.64,24,0,0.00,4.00,20.00,13.04,24,0,0.00,0.70,1.90,1.38,3,2,66.67,0.06,0.12,0.09,3,0,0.00,0.10,0.34,0.20,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
6,05-Jul-21,6.47,6.70,6.59,12,0,0.00,83.40,155.00,117.19,24,0,0.00,8.00,43.00,21.00,24,0,0.00,1.40,1.98,1.68,3,3,100.00,0.13,0.19,0.16,3,0,0.00,0.19,0.29,0.26,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
7,06-Jul-21,6.36,6.61,6.47,12,0,0.00,110.00,475.00,244.21,24,0,0.00,6.00,65.00,15.92,24,0,0.00,1.16,1.94,1.60,3,3,100.00,0.16,0.38,0.25,3,0,0.00,0.31,0.58,0.41,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
8,07-Jul-21,6.25,6.39,6.31,12,0,0.00,142.00,547.00,272.08,24,0,0.00,7.00,27.00,16.00,24,0,0.00,1.43,1.78,1.61,3,3,100.00,0.35,0.48,0.42,3,0,0.00,0.36,0.94,0.62,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
9,08-Jul-21,6.29,6.47,6.40,12,0,0.00,70.00,137.00,99.55,24,0,0.00,3.00,33.00,12.92,24,0,0.00,0.16,1.29,0.88,3,2,66.67,0.06,0.12,0.09,3,0,0.00,0.02,0.29,0.16,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
10,09-Jul-21,6.46,6.67,6.57,12,0,0.00,61.70,78.20,68.49,24,0,0.00,3.00,23.00,11.63,24,0,0.00,1.03,1.38,1.17,3,3,100.00,0.07,0.21,0.12,3,0,0.00,0.14,0.14,0.14,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
11,10-Jul-21,6.43,6.77,6.60,12,0,0.00,68.70,342.00,159.81,24,0,0.00,13.00,46.00,18.75,24,0,0.00,1.40,1.43,1.41,3,3,100.00,0.06,0.32,0.16,3,0,0.00,0.15,0.58,0.35,3,2,66.67,Bernam River Headworks (New),,,,,,,,,,,,
12,11-Jul-21,6.23,6.57,6.42,12,0,0.00,108.00,407.00,199.75,24,0,0.00,7.00,25.00,17.21,24,0,0.00,1.29,3.47,2.03,3,3,100.00,0.15,0.42,0.30,3,0,0.00,0.28,0.73,0.51,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
13,12-Jul-21,6.14,6.46,6.26,12,0,0.00,137.00,268.00,193.17,24,0,0.00,10.00,33.00,21.33,24,0,0.00,1.39,2.37,1.79,3,3,100.00,0.21,0.30,0.27,3,0,0.00,0.34,0.52,0.40,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
14,13-Jul-21,6.06,6.23,6.16,12,0,0.00,86.00,190.00,135.09,24,0,0.00,11.00,32.00,19.21,24,0,0.00,1.22,2.25,1.73,3,3,100.00,0.09,0.17,0.14,3,0,0.00,0.23,0.34,0.30,3,3,100.00,Bernam River Headworks (New),,,,,,,,,,,,
15,14-Jul-21,6.04,6.22,6.15,12,0,0.00,61.10,84.70,71.95,24,0,0.00,9.00,26.00,19.54,24,0,0.00,0.93,1.41,1.25,3,2,66.67,0.06,0.06,0.06,3,0,0.00,0.13,0.18,0.15,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
16,15-Jul-21,6.23,6.37,6.29,12,0,0.00,52.90,66.00,58.57,24,0,0.00,7.00,27.00,14.42,24,0,0.00,1.15,1.25,1.21,3,3,100.00,0.03,0.06,0.05,3,0,0.00,0.12,0.13,0.13,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
17,16-Jul-21,6.26,6.48,6.41,12,0,0.00,42.70,56.60,49.64,24,0,0.00,8.00,22.00,14.08,24,0,0.00,0.99,1.40,1.17,3,2,66.67,0.05,0.09,0.07,3,0,0.00,0.10,0.12,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
18,17-Jul-21,6.47,6.60,6.54,12,0,0.00,36.50,48.90,42.50,24,0,0.00,8.00,23.00,17.00,24,0,0.00,1.01,1.47,1.21,3,3,100.00,0.00,0.06,0.04,3,0,0.00,0.10,0.12,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
19,18-Jul-21,6.59,6.69,6.65,12,0,0.00,29.60,61.10,40.25,24,0,0.00,6.00,19.00,11.00,24,0,0.00,0.90,1.18,1.05,3,2,66.67,0.00,0.06,0.04,3,0,0.00,0.09,0.13,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
20,19-Jul-21,6.63,6.72,6.68,12,0,0.00,24.90,47.70,37.95,24,0,0.00,1.00,15.00,10.46,24,0,0.00,1.06,1.29,1.14,3,3,100.00,0.01,0.06,0.03,3,0,0.00,0.07,0.11,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
21,20-Jul-21,6.64,6.80,6.70,12,0,0.00,33.80,43.80,36.95,24,0,0.00,3.00,16.00,9.00,24,0,0.00,0.81,1.28,1.08,3,2,66.67,0.04,0.06,0.05,3,0,0.00,0.10,0.11,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
22,21-Jul-21,6.75,6.88,6.81,12,0,0.00,27.70,45.50,34.70,24,0,0.00,0.00,14.00,10.08,24,0,0.00,0.97,1.23,1.06,3,1,33.33,0.01,0.05,0.03,3,0,0.00,0.09,0.11,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
23,22-Jul-21,6.64,6.84,6.75,12,0,0.00,24.30,39.00,33.43,24,0,0.00,0.00,27.00,7.67,24,0,0.00,0.79,0.87,0.83,3,0,0.00,0.02,0.05,0.03,3,0,0.00,0.06,0.10,0.08,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
24,23-Jul-21,6.74,6.90,6.84,12,0,0.00,30.60,36.90,33.84,24,0,0.00,1.00,24.00,9.83,24,0,0.00,0.91,1.05,0.99,3,2,66.67,0.01,0.11,0.04,3,0,0.00,0.08,0.10,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
25,24-Jul-21,6.62,6.89,6.82,11,0,0.00,30.20,53.20,35.96,22,0,0.00,0.00,18.00,11.23,22,0,0.00,0.75,0.98,0.88,3,0,0.00,0.04,0.21,0.12,3,0,0.00,0.08,0.10,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
26,25-Jul-21,6.72,6.89,6.82,12,0,0.00,29.90,41.50,35.41,24,0,0.00,3.00,21.00,10.08,24,0,0.00,0.92,1.05,0.97,3,1,33.33,0.02,0.24,0.11,3,0,0.00,0.08,0.10,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
27,26-Jul-21,6.71,6.93,6.83,11,0,0.00,28.20,117.00,37.01,22,0,0.00,2.00,17.00,11.86,22,0,0.00,0.80,0.97,0.88,3,0,0.00,0.02,0.97,0.35,3,0,0.00,0.08,0.11,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
28,27-Jul-21,6.76,7.02,6.84,12,0,0.00,28.00,36.70,32.53,24,0,0.00,7.00,20.00,11.75,24,0,0.00,0.89,0.90,0.89,3,0,0.00,0.00,0.12,0.05,3,0,0.00,0.08,0.12,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
29,28-Jul-21,6.70,6.90,6.82,10,0,0.00,27.80,38.30,31.48,21,0,0.00,5.00,17.00,10.14,21,0,0.00,0.83,1.00,0.91,3,0,0.00,0.01,0.07,0.04,3,0,0.00,0.07,0.13,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
30,29-Jul-21,6.62,7.04,6.89,12,0,0.00,26.90,34.60,30.19,24,0,0.00,0.00,13.00,8.63,24,0,0.00,0.77,1.02,0.92,3,1,33.33,0.00,0.06,0.03,3,0,0.00,0.06,0.09,0.07,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
31,30-Jul-21,6.81,7.02,6.91,12,0,0.00,25.20,30.70,28.58,24,0,0.00,7.00,16.00,11.00,24,0,0.00,0.89,0.93,0.91,3,0,0.00,0.00,0.04,0.02,3,0,0.00,0.07,0.08,0.07,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
32,31-Jul-21,6.86,6.98,6.91,11,0,0.00,29.90,49.90,34.07,22,0,0.00,2.00,19.00,9.64,22,0,0.00,0.83,1.02,0.92,3,1,33.33,0.02,0.30,0.12,3,0,0.00,0.08,0.09,0.08,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
2,01-Jul-21,6.33,6.97,6.62,12,0,0.00,64.50,104.00,76.77,24,0,0.00,0.00,23.00,10.00,24,0,0.00,0.96,1.38,1.23,3,2,66.67,0.00,0.03,0.02,3,0,0.00,0.12,0.19,0.16,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
3,02-Jul-21,6.33,6.85,6.63,12,0,0.00,62.00,74.80,67.15,24,0,0.00,0.00,12.00,6.92,24,0,0.00,0.98,1.24,1.15,3,2,66.67,0.01,0.14,0.06,3,0,0.00,0.10,0.15,0.12,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
4,03-Jul-21,6.45,6.74,6.64,12,0,0.00,48.50,74.70,59.95,24,0,0.00,6.00,22.00,13.29,24,0,0.00,1.07,1.20,1.15,3,3,100.00,0.00,0.46,0.21,3,0,0.00,0.10,0.11,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
5,04-Jul-21,6.60,6.86,6.72,12,0,0.00,51.30,240.00,105.90,24,0,0.00,11.00,27.00,17.00,24,0,0.00,0.83,1.30,1.11,3,2,66.67,0.08,0.16,0.12,3,0,0.00,0.10,0.33,0.20,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
6,05-Jul-21,6.30,6.90,6.56,12,0,0.00,99.20,192.00,146.22,24,0,0.00,4.00,16.00,11.17,24,0,0.00,1.32,1.84,1.57,3,3,100.00,0.05,0.22,0.14,3,0,0.00,0.18,0.29,0.24,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
7,06-Jul-21,6.06,6.58,6.37,12,0,0.00,144.00,600.00,346.54,24,0,0.00,9.00,51.00,23.25,24,0,0.00,1.33,2.69,1.85,3,3,100.00,0.16,0.28,0.20,3,0,0.00,0.24,0.57,0.39,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
8,07-Jul-21,5.94,6.26,6.11,12,0,0.00,172.00,769.00,361.17,24,0,0.00,7.00,60.00,25.67,24,0,0.00,1.44,2.28,1.85,3,3,100.00,0.25,0.40,0.31,3,0,0.00,0.35,0.87,0.59,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
9,08-Jul-21,6.05,6.66,6.29,12,0,0.00,77.70,154.00,109.43,24,0,0.00,0.00,25.00,5.63,24,0,0.00,0.87,1.25,1.08,3,2,66.67,0.09,0.17,0.12,3,0,0.00,0.17,0.26,0.20,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
10,09-Jul-21,6.36,6.79,6.56,12,0,0.00,67.70,84.50,75.73,24,0,0.00,0.00,12.00,3.08,24,0,0.00,1.00,1.50,1.21,3,2,66.67,0.00,0.05,0.03,3,0,0.00,0.12,0.27,0.17,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
11,10-Jul-21,6.33,6.67,6.54,12,0,0.00,69.20,431.00,191.88,24,0,0.00,0.00,19.00,3.71,24,0,0.00,1.17,2.50,1.75,3,3,100.00,0.01,0.28,0.13,3,0,0.00,0.13,0.60,0.34,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
12,11-Jul-21,6.06,6.54,6.35,12,0,0.00,127.00,570.00,249.96,24,0,0.00,0.00,17.00,8.54,24,0,0.00,0.86,2.26,1.65,3,2,66.67,0.12,0.38,0.21,3,0,0.00,0.26,0.74,0.52,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
13,12-Jul-21,5.89,6.52,6.22,12,0,0.00,169.00,321.00,250.46,24,0,0.00,1.00,23.00,12.04,24,0,0.00,1.20,1.71,1.49,3,3,100.00,0.14,0.28,0.20,3,0,0.00,0.34,0.46,0.38,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
14,13-Jul-21,6.07,6.60,6.21,12,0,0.00,98.30,300.00,176.97,24,0,0.00,0.00,17.00,7.42,24,0,0.00,0.80,1.61,1.25,3,2,66.67,0.13,0.18,0.16,3,0,0.00,0.22,0.38,0.31,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
15,14-Jul-21,6.12,6.38,6.23,12,0,0.00,69.40,97.50,79.90,24,0,0.00,0.00,14.00,6.50,24,0,0.00,1.02,1.10,1.06,3,3,100.00,0.03,0.13,0.09,3,0,0.00,0.13,0.16,0.15,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
16,15-Jul-21,6.24,6.51,6.34,12,0,0.00,50.00,69.80,60.38,24,0,0.00,0.00,15.00,5.83,24,0,0.00,1.05,1.10,1.08,3,3,100.00,0.02,0.66,0.25,3,0,0.00,0.08,0.13,0.11,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
17,16-Jul-21,6.41,6.64,6.51,12,0,0.00,42.60,53.00,48.14,24,0,0.00,0.00,14.00,5.08,24,0,0.00,1.05,1.15,1.09,3,3,100.00,0.00,0.03,0.02,3,0,0.00,0.09,0.11,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
18,17-Jul-21,6.32,6.62,6.47,12,0,0.00,36.30,51.00,42.58,24,0,0.00,0.00,4.00,0.42,24,0,0.00,1.10,1.18,1.14,3,3,100.00,0.04,0.31,0.14,3,0,0.00,0.07,0.08,0.08,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
19,18-Jul-21,6.54,6.88,6.69,12,0,0.00,35.50,50.70,40.97,24,0,0.00,0.00,5.00,0.38,24,0,0.00,0.84,0.97,0.92,3,0,0.00,0.02,0.19,0.09,3,0,0.00,0.07,0.09,0.08,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
20,19-Jul-21,6.57,6.78,6.70,12,0,0.00,35.40,45.90,40.03,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.98,1.00,0.99,3,0,0.00,0.02,0.10,0.06,3,0,0.00,0.07,0.08,0.08,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
21,20-Jul-21,6.64,6.94,6.76,12,0,0.00,32.90,44.70,37.23,24,0,0.00,0.00,0.00,0.00,24,0,0.00,0.84,1.03,0.96,3,2,66.67,0.03,0.04,0.04,3,0,0.00,0.07,0.09,0.08,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
22,21-Jul-21,6.55,6.84,6.71,12,0,0.00,31.10,42.00,34.43,24,0,0.00,0.00,8.00,0.88,24,0,0.00,0.70,0.87,0.78,3,0,0.00,0.04,0.11,0.07,3,0,0.00,0.07,0.08,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
23,22-Jul-21,6.58,6.90,6.74,12,0,0.00,29.30,34.60,31.39,24,0,0.00,0.00,8.00,0.88,24,0,0.00,0.75,0.84,0.78,3,0,0.00,0.03,0.05,0.04,3,0,0.00,0.07,0.07,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
24,23-Jul-21,6.62,6.94,6.75,12,0,0.00,28.00,33.10,30.41,24,0,0.00,0.00,3.00,0.38,24,0,0.00,0.69,0.74,0.71,3,0,0.00,0.03,0.08,0.05,3,0,0.00,0.06,0.07,0.06,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
25,24-Jul-21,6.62,6.90,6.73,12,0,0.00,31.40,47.80,35.30,24,0,0.00,0.00,14.00,2.42,24,0,0.00,0.88,1.04,0.98,3,2,66.67,0.00,0.02,0.01,3,0,0.00,0.05,0.07,0.06,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
26,25-Jul-21,6.63,6.89,6.75,12,0,0.00,26.70,35.10,30.53,24,0,0.00,0.00,4.00,0.75,24,0,0.00,0.69,0.84,0.78,3,0,0.00,0.01,0.08,0.04,3,0,0.00,0.06,0.07,0.06,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
