,Date,pH_min,pH_max,pH_avg,pH_test,pH_vio,pH_%,Turbidity_min,Turbidity_max,Turbidity_avg,Turbidity_test,Turbidity_vio,Turbidity_%,Color_min,Color_max,Color_avg,Color_test,Color_vio,Color_%,Iron_min,Iron_max,Iron_avg,Iron_test,Iron_vio,Iron_%,Ammonia_min,Ammonia_max,Ammonia_avg,Ammonia_test,Ammonia_vio,Ammonia_%,Manganese_min,Manganese_max,Manganese_avg,Manganese_test,Manganese_vio,Manganese_%,wtp,Aluminium_min,Aluminium_max,Aluminium_avg,Aluminium_test,Aluminium_vio,Aluminium_%,Fluoride_min,Fluoride_max,Fluoride_avg,Fluoride_test,Fluoride_vio,Fluoride_%
3,02-Oct-21,6.00,6.26,6.14,12,0,0.00,46.30,94.40,53.77,24,0,0.00,1.00,11.00,7.04,24,0,0.00,1.20,1.75,1.42,3,3,100.00,0.09,0.49,0.24,3,0,0.00,0.09,0.20,0.14,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
4,03-Oct-21,6.16,6.33,6.27,10,0,0.00,32.50,51.60,40.92,21,0,0.00,2.00,12.00,5.76,21,0,0.00,1.29,1.31,1.30,3,3,100.00,0.02,0.07,0.05,3,0,0.00,0.10,0.15,0.12,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
5,04-Oct-21,6.26,6.42,6.33,12,0,0.00,30.30,37.50,34.10,24,0,0.00,2.00,10.00,5.79,24,0,0.00,1.13,1.36,1.24,3,3,100.00,0.03,0.05,0.04,3,0,0.00,0.08,0.14,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
6,05-Oct-21,6.23,6.40,6.34,11,0,0.00,31.00,64.90,39.72,21,0,0.00,1.00,7.00,4.48,21,0,0.00,1.29,1.30,1.30,2,2,100.00,0.02,0.05,0.04,2,0,0.00,0.10,0.11,0.11,2,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
7,06-Oct-21,6.30,6.46,6.40,10,0,0.00,39.10,159.00,47.69,20,0,0.00,4.00,13.00,6.55,20,0,0.00,1.10,1.30,1.19,3,3,100.00,0.06,0.08,0.07,3,0,0.00,0.11,0.13,0.12,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
8,07-Oct-21,6.27,6.42,6.36,10,0,0.00,57.80,127.00,95.62,20,0,0.00,5.00,13.00,7.70,20,0,0.00,1.25,1.75,1.54,3,3,100.00,0.08,0.21,0.15,3,0,0.00,0.12,0.20,0.17,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
9,08-Oct-21,6.24,6.42,6.32,10,0,0.00,42.10,95.70,64.43,21,0,0.00,2.00,13.00,7.00,21,0,0.00,1.15,1.43,1.28,3,3,100.00,0.06,0.12,0.08,3,0,0.00,0.12,0.17,0.15,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
10,09-Oct-21,6.26,6.40,6.33,10,0,0.00,34.90,59.10,41.46,21,0,0.00,3.00,15.00,8.05,21,0,0.00,1.16,1.41,1.31,3,3,100.00,0.06,0.14,0.11,3,0,0.00,0.09,0.14,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
11,10-Oct-21,6.35,6.43,6.38,10,0,0.00,30.50,42.30,35.41,21,0,0.00,1.00,14.00,4.95,21,0,0.00,1.05,1.47,1.27,3,3,100.00,0.03,0.05,0.04,3,0,0.00,0.06,0.11,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
12,11-Oct-21,6.29,6.50,6.38,11,0,0.00,24.30,242.00,42.21,22,0,0.00,1.00,8.00,4.64,22,0,0.00,0.74,1.38,1.07,3,2,66.67,0.06,0.08,0.07,3,0,0.00,0.06,0.15,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
13,12-Oct-21,6.38,6.53,6.49,12,0,0.00,23.60,45.90,35.48,24,0,0.00,4.00,16.00,7.33,24,0,0.00,0.79,1.37,1.10,3,2,66.67,0.02,0.07,0.05,3,0,0.00,0.08,0.16,0.12,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
14,13-Oct-21,6.35,6.57,6.49,12,0,0.00,30.90,40.60,35.31,24,0,0.00,2.00,10.00,5.38,24,0,0.00,1.16,1.22,1.18,3,3,100.00,0.02,0.11,0.06,3,0,0.00,0.07,0.12,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
15,14-Oct-21,6.41,6.57,6.50,11,0,0.00,33.90,47.60,38.38,22,0,0.00,2.00,10.00,4.45,22,0,0.00,0.95,1.44,1.13,3,2,66.67,0.03,0.06,0.04,3,0,0.00,0.09,0.11,0.10,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
16,15-Oct-21,6.42,6.55,6.52,12,0,0.00,32.30,347.00,50.03,24,0,0.00,1.00,10.00,5.04,24,0,0.00,0.82,1.06,0.97,3,2,66.67,0.06,0.07,0.07,3,0,0.00,0.09,0.13,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
17,16-Oct-21,6.51,6.82,6.68,12,0,0.00,30.20,46.50,34.56,24,0,0.00,1.00,9.00,4.46,24,0,0.00,1.01,1.03,1.02,3,3,100.00,0.08,0.11,0.09,3,0,0.00,0.08,0.09,0.08,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
18,17-Oct-21,6.33,6.82,6.68,12,0,0.00,29.40,462.00,78.07,24,0,0.00,1.00,48.00,10.00,24,0,0.00,0.94,1.28,1.12,3,2,66.67,0.03,0.06,0.04,3,0,0.00,0.08,0.10,0.09,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
19,18-Oct-21,6.04,6.37,6.19,10,0,0.00,114.00,663.00,306.00,21,0,0.00,5.00,28.00,13.38,21,0,0.00,1.43,1.98,1.62,3,3,100.00,0.18,0.44,0.35,3,0,0.00,0.11,0.20,0.17,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
20,19-Oct-21,6.21,6.57,6.42,11,0,0.00,69.00,189.00,96.45,22,0,0.00,3.00,19.00,7.50,22,0,0.00,1.30,1.79,1.50,3,3,100.00,0.07,0.14,0.10,3,0,0.00,0.16,0.20,0.19,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
21,20-Oct-21,6.29,6.48,6.37,10,0,0.00,155.00,391.00,210.15,20,0,0.00,5.00,25.00,12.90,20,0,0.00,1.37,2.32,1.90,3,3,100.00,0.20,0.22,0.21,3,0,0.00,0.15,0.20,0.18,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
22,21-Oct-21,5.70,5.89,5.78,10,0,0.00,131.00,369.00,205.19,21,0,0.00,10.00,25.00,17.57,21,0,0.00,1.56,2.82,2.10,3,3,100.00,0.18,0.32,0.24,3,0,0.00,0.15,0.20,0.18,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
23,22-Oct-21,5.64,5.71,5.68,10,0,0.00,80.00,128.00,105.00,21,0,0.00,6.00,19.00,13.48,21,0,0.00,1.15,1.26,1.22,3,3,100.00,0.00,0.14,0.08,3,0,0.00,0.20,0.20,0.20,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
24,23-Oct-21,5.69,5.90,5.79,12,0,0.00,66.70,102.00,79.77,24,0,0.00,5.00,16.00,11.29,24,0,0.00,0.93,1.32,1.11,3,2,66.67,0.06,0.10,0.08,3,0,0.00,0.12,0.19,0.15,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
25,24-Oct-21,5.85,6.17,6.02,10,0,0.00,73.50,199.00,114.83,20,0,0.00,6.00,25.00,14.25,20,0,0.00,1.04,2.02,1.54,3,3,100.00,0.09,0.22,0.14,3,0,0.00,0.12,0.21,0.18,3,1,33.33,Bernam River Headworks (New),,,,,,,,,,,,
26,25-Oct-21,6.07,6.45,6.28,10,0,0.00,79.50,188.00,125.75,20,0,0.00,6.00,20.00,10.05,20,0,0.00,1.46,1.96,1.70,3,3,100.00,0.08,0.17,0.11,3,0,0.00,0.19,0.20,0.20,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
27,26-Oct-21,6.12,6.34,6.22,10,0,0.00,72.20,259.00,114.32,20,0,0.00,4.00,25.00,9.20,20,0,0.00,1.39,1.98,1.68,3,3,100.00,0.15,0.43,0.29,3,0,0.00,0.15,0.20,0.18,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
28,27-Oct-21,6.06,6.28,6.17,8,0,0.00,72.00,195.00,125.78,17,0,0.00,5.00,13.00,7.41,17,0,0.00,1.85,2.37,2.11,2,2,100.00,0.11,0.47,0.29,2,0,0.00,0.20,0.20,0.20,2,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
29,28-Oct-21,6.18,6.33,6.27,9,0,0.00,35.10,74.30,63.39,18,0,0.00,4.00,13.00,8.44,18,0,0.00,1.17,1.32,1.25,3,3,100.00,0.08,0.11,0.10,3,0,0.00,0.08,0.12,0.11,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
30,29-Oct-21,6.28,6.49,6.41,10,0,0.00,47.50,187.00,67.09,20,0,0.00,3.00,20.00,7.05,20,0,0.00,1.21,1.74,1.55,3,3,100.00,0.06,0.12,0.09,3,0,0.00,0.10,0.20,0.14,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
31,30-Oct-21,6.21,6.49,6.30,10,0,0.00,41.10,653.00,102.82,20,0,0.00,4.00,25.00,10.85,20,0,0.00,1.27,1.58,1.46,3,3,100.00,0.04,0.21,0.14,3,0,0.00,0.10,0.20,0.15,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
32,31-Oct-21,6.11,6.42,6.22,10,0,0.00,92.20,600.00,263.31,20,0,0.00,9.00,28.00,15.80,20,0,0.00,1.09,2.42,1.63,3,3,100.00,0.11,0.38,0.26,3,0,0.00,0.14,0.20,0.18,3,0,0.00,Bernam River Headworks (New),,,,,,,,,,,,
2,01-Oct-21,5.93,6.20,6.04,12,0,0.00,53.70,65.90,57.83,24,0,0.00,12.00,30.00,19.21,24,0,0.00,1.03,1.11,1.07,3,3,100.00,0.02,0.12,0.07,3,0,0.00,0.10,0.12,0.11,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
3,02-Oct-21,6.04,6.24,6.14,12,0,0.00,49.60,58.90,54.31,24,0,0.00,10.00,26.00,16.79,24,0,0.00,1.06,1.13,1.10,3,3,100.00,0.00,0.04,0.02,3,0,0.00,0.10,0.10,0.10,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
4,03-Oct-21,6.16,6.33,6.23,12,0,0.00,43.30,54.70,50.16,24,0,0.00,5.00,18.00,10.58,24,0,0.00,0.97,1.30,1.17,3,2,66.67,0.08,0.14,0.11,3,0,0.00,0.10,0.13,0.11,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
5,04-Oct-21,6.23,6.35,6.29,12,0,0.00,40.60,48.90,44.76,24,0,0.00,7.00,24.00,13.92,24,0,0.00,1.20,1.35,1.25,3,3,100.00,0.00,0.36,0.19,3,0,0.00,0.08,0.10,0.09,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
6,05-Oct-21,6.32,6.44,6.41,12,0,0.00,35.40,47.60,40.96,24,0,0.00,3.00,17.00,11.75,24,0,0.00,1.06,1.24,1.16,3,3,100.00,0.03,0.06,0.04,3,0,0.00,0.08,0.09,0.09,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
7,06-Oct-21,6.40,6.55,6.49,12,0,0.00,36.00,220.00,61.40,24,0,0.00,1.00,16.00,7.75,24,0,0.00,0.97,1.18,1.08,3,2,66.67,0.00,0.28,0.11,3,0,0.00,0.08,0.09,0.09,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
8,07-Oct-21,6.12,6.50,6.39,12,0,0.00,57.40,150.00,100.29,24,0,0.00,8.00,26.00,15.33,24,0,0.00,1.16,1.89,1.47,3,3,100.00,0.01,0.05,0.03,3,0,0.00,0.10,0.25,0.16,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
9,08-Oct-21,6.30,6.42,6.38,12,0,0.00,42.50,102.00,65.71,24,0,0.00,1.00,22.00,13.42,24,0,0.00,1.23,1.48,1.32,3,3,100.00,0.01,0.08,0.06,3,0,0.00,0.09,0.18,0.13,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
10,09-Oct-21,6.35,6.55,6.45,12,0,0.00,33.10,49.70,40.65,24,0,0.00,5.00,25.00,13.42,24,0,0.00,1.12,1.29,1.21,3,3,100.00,0.01,0.06,0.04,3,0,0.00,0.08,0.09,0.09,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
11,10-Oct-21,6.32,6.57,6.44,12,0,0.00,28.60,37.70,33.15,24,0,0.00,2.00,16.00,9.96,24,0,0.00,0.98,1.09,1.05,3,2,66.67,0.01,0.18,0.08,3,0,0.00,0.07,0.07,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
12,11-Oct-21,6.26,6.58,6.45,12,0,0.00,31.00,37.20,33.47,24,0,0.00,4.00,13.00,8.17,24,0,0.00,0.98,1.06,1.03,3,2,66.67,0.00,0.05,0.02,3,0,0.00,0.07,0.08,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
13,12-Oct-21,6.35,6.60,6.45,12,0,0.00,29.00,37.70,31.64,24,0,0.00,6.00,13.00,9.71,24,0,0.00,0.86,1.02,0.94,3,1,33.33,0.00,0.01,0.00,3,0,0.00,0.07,0.07,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
14,13-Oct-21,6.34,6.61,6.48,12,0,0.00,26.80,33.10,30.23,24,0,0.00,6.00,14.00,9.00,24,0,0.00,0.91,0.98,0.94,3,0,0.00,0.01,0.04,0.03,3,0,0.00,0.06,0.07,0.06,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
15,14-Oct-21,6.39,6.63,6.53,12,0,0.00,27.80,34.70,31.35,24,0,0.00,0.00,14.00,8.13,24,0,0.00,0.91,0.92,0.92,3,0,0.00,0.00,0.25,0.09,3,0,0.00,0.06,0.08,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
16,15-Oct-21,6.34,6.68,6.48,12,0,0.00,29.30,42.10,32.47,24,0,0.00,3.00,15.00,8.54,24,0,0.00,0.91,0.94,0.93,3,0,0.00,0.00,0.06,0.03,3,0,0.00,0.06,0.08,0.07,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
17,16-Oct-21,6.42,6.70,6.54,12,0,0.00,27.40,31.70,29.55,24,0,0.00,3.00,11.00,6.88,24,0,0.00,0.77,0.92,0.86,3,0,0.00,0.02,0.24,0.10,3,0,0.00,0.04,0.07,0.06,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
18,17-Oct-21,6.30,6.69,6.53,12,0,0.00,27.90,595.00,91.93,24,0,0.00,4.00,21.00,9.38,24,0,0.00,0.91,1.06,0.99,3,1,33.33,0.02,0.09,0.05,3,0,0.00,0.07,0.08,0.08,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
19,18-Oct-21,6.09,6.37,6.20,12,0,0.00,108.00,857.00,302.54,24,0,0.00,0.00,31.00,11.04,24,0,0.00,1.04,1.78,1.50,3,3,100.00,0.17,0.47,0.33,3,0,0.00,0.33,0.49,0.40,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
20,19-Oct-21,6.12,6.48,6.33,12,0,0.00,58.60,159.00,90.82,24,0,0.00,7.00,20.00,14.17,24,0,0.00,1.03,1.54,1.35,3,3,100.00,0.00,0.09,0.05,3,0,0.00,0.12,0.19,0.16,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
21,20-Oct-21,6.03,6.29,6.16,12,0,0.00,144.00,419.00,224.38,24,0,0.00,11.00,32.00,19.08,24,0,0.00,1.68,1.90,1.81,3,3,100.00,0.10,0.14,0.11,3,0,0.00,0.32,0.43,0.36,3,3,100.00,Bernam River Headworks (Old),,,,,,,,,,,,
22,21-Oct-21,5.74,5.82,5.79,12,0,0.00,129.00,323.00,189.08,24,0,0.00,0.00,20.00,9.42,24,0,0.00,1.53,2.52,1.96,3,3,100.00,0.07,0.32,0.19,3,0,0.00,0.02,0.64,0.36,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
23,22-Oct-21,5.63,5.87,5.75,12,0,0.00,73.80,126.00,98.48,24,0,0.00,1.00,27.00,12.54,24,0,0.00,1.10,1.34,1.20,3,3,100.00,0.10,0.11,0.11,3,0,0.00,0.18,0.25,0.21,3,1,33.33,Bernam River Headworks (Old),,,,,,,,,,,,
24,23-Oct-21,5.85,6.00,5.93,12,0,0.00,62.30,109.00,75.90,24,0,0.00,6.00,28.00,13.71,24,0,0.00,0.93,1.12,1.00,3,1,33.33,0.06,0.10,0.08,3,0,0.00,0.10,0.15,0.13,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
25,24-Oct-21,5.86,6.14,6.03,12,0,0.00,69.00,199.00,113.02,24,0,0.00,0.00,24.00,10.75,24,0,0.00,1.37,1.79,1.53,3,3,100.00,0.07,0.32,0.19,3,0,0.00,0.15,0.40,0.25,3,2,66.67,Bernam River Headworks (Old),,,,,,,,,,,,
26,25-Oct-21,6.09,6.32,6.21,12,0,0.00,80.00,186.00,124.10,24,0,0.00,0.00,24.00,10.75,24,0,0.00,1.14,1.54,1.35,3,3,100.00,0.05,0.10,0.08,3,0,0.00,0.18,0.19,0.19,3,0,0.00,Bernam River Headworks (Old),,,,,,,,,,,,
